url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/projectdetail/2071139-rmg01391814_om_259993,2071139-rmg01391814_om_259993,,Edegem,2650.0,,,,,,,,,0,,0,429 000 € - 449 000 €
https://immovlan.be/en/projectdetail/2071139-rmg01391814_om_266594,2071139-rmg01391814_om_266594,,Kontich,2550.0,,,,,,,,,0,,0,250 000 € - 372 874 €
https://immovlan.be/en/projectdetail/2071139-rmg01391814_om_268905,2071139-rmg01391814_om_268905,,Edegem,2650.0,,,,,,,,,0,,0,459 000 € - 529 000 €
https://immovlan.be/en/projectdetail/2073914-4140726,2073914-4140726,,Kortessem,3720.0,,,,,,,,,0,,0,229 795 € - 363 000 €
https://immovlan.be/en/projectdetail/2073914-4140745,2073914-4140745,,Sint-Truiden,3800.0,,,,,,,,,0,,0,250 000 € - 595 000 €
https://immovlan.be/en/projectdetail/2073914-4140796,2073914-4140796,,Borgloon,3840.0,,,,,,,,,0,,0,279 500 € - 362 500 €
https://immovlan.be/en/projectdetail/2073914-4140948,2073914-4140948,,Sint-Truiden,3800.0,,,,,,,,,0,,0,412 336 € - 412 826 €
https://immovlan.be/en/projectdetail/2073914-4146717,2073914-4146717,,Berg,3700.0,,,,,,,,,0,,0,257 120 € - 369 210 €
https://immovlan.be/en/projectdetail/2073914-4179591,2073914-4179591,,Sint-Truiden,3800.0,,,,,,,,,0,,0,245 910 € - 501 987 €
https://immovlan.be/en/projectdetail/20763-in00560019_om_4176,20763-in00560019_om_4176,,Verviers,4800.0,,,,,,,,,0,,0,189 000 € - 347 000 €
https://immovlan.be/en/projectdetail/20783-6211023,20783-6211023,,Flémalle-Haute,4400.0,,,,,,,,,0,,0,170 000 € - 230 000 €
https://immovlan.be/en/projectdetail/20783-6611816,20783-6611816,,Nandrin,4550.0,,,,,,,,,0,,0,340 000 € - 385 000 €
https://immovlan.be/en/projectdetail/20783-6698263,20783-6698263,,Verlaine,4537.0,,,,,,,,,0,,0,470 000 € - 530 000 €
https://immovlan.be/en/projectdetail/20783-6781327,20783-6781327,,Modave,4577.0,,,,,,,,,0,,0,244 500 € - 279 500 €
https://immovlan.be/en/projectdetail/20783-7111339,20783-7111339,,Flémalle,4400.0,,,,,,,,,0,,0,235 000 € - 280 000 €
https://immovlan.be/en/projectdetail/2082936-7193552,2082936-7193552,,Jemeppe,4101.0,,,,,,,,,0,,0,171 000 € - 319 000 €
https://immovlan.be/en/projectdetail/21063-in00001893_om_5506,21063-in00001893_om_5506,,Ciney,5590.0,,,,,,,,,0,,0,180 530 € - 521 730 €
https://immovlan.be/en/projectdetail/2108834-7229117,2108834-7229117,,Beernem,8730.0,,,,,,,,,0,,0,260 500 € - 330 500 €
https://immovlan.be/en/projectdetail/2108834-7229180,2108834-7229180,,Beernem,8730.0,,,,,,,,,0,,0,392 000 € - 432 000 €
https://immovlan.be/en/projectdetail/2108834-7243382,2108834-7243382,,Oostkamp,8020.0,,,,,,,,,0,,0,285 000 € - 525 000 €
https://immovlan.be/en/projectdetail/21252-4730864,21252-4730864,,Romsée,4624.0,,,,,,,,,0,,0,254 500 € - 313 500 €
https://immovlan.be/en/projectdetail/25923-7237120,25923-7237120,,Wondelgem,9032.0,,,,,,,,,0,,0,289 000 € - 465 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_264566,2480528-rmg01404929_om_264566,,Antwerp,2050.0,,,,,,,,,0,,0,417 500 € - 439 500 €
https://immovlan.be/en/projectdetail/21252-5331045,21252-5331045,,Aywaille,4920.0,,,,,,,,,0,,0,265 000 € - 375 000 €
https://immovlan.be/en/projectdetail/25923-7237131,25923-7237131,,Sleidinge,9940.0,,,,,,,,,0,,0,300 000 € - 435 000 €
https://immovlan.be/en/projectdetail/21252-5841570,21252-5841570,,Liege,4000.0,,,,,,,,,0,,0,288 150 € - 463 250 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_264611,2480528-rmg01404929_om_264611,,Antwerp,2050.0,,,,,,,,,0,,0,192 500 € - 355 500 €
https://immovlan.be/en/projectdetail/25923-7237405,25923-7237405,,Evergem,9940.0,,,,,,,,,0,,0,300 000 € - 435 000 €
https://immovlan.be/en/projectdetail/2126901-7138085,2126901-7138085,,Brussels,1000.0,,,,,,,,,0,,0,215 000 € - 325 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_264994,2480528-rmg01404929_om_264994,,Antwerp,2050.0,,,,,,,,,0,,0,320 000 € - 477 500 €
https://immovlan.be/en/projectdetail/2163327-rmg01395590_om_266529,2163327-rmg01395590_om_266529,,Brasschaat,2930.0,,,,,,,,,0,,0,275 000 € - 546 500 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_267434,2480528-rmg01404929_om_267434,,Berchem,2600.0,,,,,,,,,0,,0,350 000 € - 577 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_267605,2480528-rmg01404929_om_267605,,Antwerp,2018.0,,,,,,,,,0,,0,470 000 € - 495 000 €
https://immovlan.be/en/projectdetail/25923-7242301,25923-7242301,,Oudenaarde,9700.0,,,,,,,,,0,,0,315 000 € - 589 000 €
https://immovlan.be/en/projectdetail/21830-5304291,21830-5304291,,Dalhem,4607.0,,,,,,,,,0,,0,399 000 € - 499 000 €
https://immovlan.be/en/projectdetail/25923-7242321,25923-7242321,,Sint-Lievens-Houtem,9520.0,,,,,,,,,0,,0,414 500 € - 497 500 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_269600,2480528-rmg01404929_om_269600,,Antwerp,2018.0,,,,,,,,,0,,0,309 000 € - 564 000 €
https://immovlan.be/en/projectdetail/21830-6209563,21830-6209563,,Liege,4000.0,,,,,,,,,0,,0,311 660 € - 547 200 €
https://immovlan.be/en/projectdetail/2595382-7140891,2595382-7140891,,Tournai,7500.0,,,,,,,,,0,,0,160 500 € - 1 250 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_271725,2480528-rmg01404929_om_271725,,Antwerp,2018.0,,,,,,,,,0,,0,100 000 € - 1 099 000 €
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_272339,2480528-rmg01404929_om_272339,,Hoboken,2660.0,,,,,,,,,0,,0,198 000 € - 308 000 €
https://immovlan.be/en/projectdetail/21952-in00560155_om_8228,21952-in00560155_om_8228,,Comblain-au-Pont,4170.0,,,,,,,,,0,,0,254 000 € - 292 000 €
https://immovlan.be/en/projectdetail/22011-in00560221_om_3721,22011-in00560221_om_3721,,Jambes,5100.0,,,,,,,,,0,,0,160 000 € - 420 000 €
https://immovlan.be/en/projectdetail/24941-6691629,24941-6691629,,Waasmunster,9250.0,,,,,,,,,0,,0,560 000 € - 566 000 €
https://immovlan.be/en/projectdetail/22198-7180655,22198-7180655,,Brussels,1000.0,,,,,,,,,0,,0,225 000 € - 499 000 €
https://immovlan.be/en/projectdetail/22353-7373968,22353-7373968,,Aalter,9880.0,,,,,,,,,0,,0,261 500 € - 363 000 €
https://immovlan.be/en/projectdetail/24941-6700490,24941-6700490,,Deinze,9800.0,,,,,,,,,0,,0,386 066 € - 429 183 €
https://immovlan.be/en/projectdetail/2637457-rmg01411876_om_260362,2637457-rmg01411876_om_260362,,Kalmthout,2920.0,,,,,,,,,0,,0,448 439 € - 657 581 €
https://immovlan.be/en/projectdetail/24941-6700864,24941-6700864,,Baasrode,9200.0,,,,,,,,,0,,0,420 000 € - 463 000 €
https://immovlan.be/en/projectdetail/22353-8071115,22353-8071115,,Maldegem,9990.0,,,,,,,,,0,,0,253 000 € - 495 000 €
https://immovlan.be/en/projectdetail/2637457-rmg01411876_om_264842,2637457-rmg01411876_om_264842,,Stabroek,2940.0,,,,,,,,,0,,0,242 400 € - 999 999 €
https://immovlan.be/en/projectdetail/2278297-rmg01398585_om_5846,2278297-rmg01398585_om_5846,,Gavere,9890.0,,,,,,,,,0,,0,375 000 € - 420 000 €
https://immovlan.be/en/projectdetail/26528-in00560769_om_2872,26528-in00560769_om_2872,,Waremme,4300.0,,,,,,,,,0,,0,283 519 € - 353 567 €
https://immovlan.be/en/projectdetail/2292533-6642751,2292533-6642751,,Oostende,8400.0,,,,,,,,,0,,0,259 500 € - 379 500 €
https://immovlan.be/en/projectdetail/26691-3776970,26691-3776970,,Maaseik,3680.0,,,,,,,,,0,,0,945 520 € - 2 433 000 €
https://immovlan.be/en/projectdetail/23459-3496037,23459-3496037,,Heist-op-den-Berg,2220.0,,,,,,,,,0,,0,445 303 € - 495 857 €
https://immovlan.be/en/projectdetail/24941-6804581,24941-6804581,,Beveren,9120.0,,,,,,,,,0,,0,433 000 € - 470 000 €
https://immovlan.be/en/projectdetail/26691-6099976,26691-6099976,,Dilsen-Stokkem,3650.0,,,,,,,,,0,,0,267 642 € - 444 620 €
https://immovlan.be/en/projectdetail/23459-3602078,23459-3602078,,Haaltert,9450.0,,,,,,,,,0,,0,384 672 € - 433 842 €
https://immovlan.be/en/projectdetail/24966-2423471,24966-2423471,,Aalter,9880.0,,,,,,,,,0,,0,61 600 € - 440 303 €
https://immovlan.be/en/projectdetail/26691-6263405,26691-6263405,,Dilsen-Stokkem,3650.0,,,,,,,,,0,,0,240 910 € - 317 194 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_253729,2498072-rmg01405617_om_253729,,Leopoldsburg,3970.0,,,,,,,,,0,,0,325 000 € - 330 000 €
https://immovlan.be/en/projectdetail/26691-6313221,26691-6313221,,Dilsen-Stokkem,3650.0,,,,,,,,,0,,0,209 878 € - 1 005 000 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_263584,2498072-rmg01405617_om_263584,,Balen,2490.0,,,,,,,,,0,,0,272 000 € - 340 000 €
https://immovlan.be/en/projectdetail/23459-3956656,23459-3956656,,Zelzate,9060.0,,,,,,,,,0,,0,209 524 € - 418 148 €
https://immovlan.be/en/projectdetail/26691-6371101,26691-6371101,,Dilsen-Stokkem,3650.0,,,,,,,,,0,,0,347 567 € - 499 500 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_263766,2498072-rmg01405617_om_263766,,Tessenderlo,3980.0,,,,,,,,,0,,0,227 000 € - 369 500 €
https://immovlan.be/en/projectdetail/23459-3960122,23459-3960122,,Antwerp,2050.0,,,,,,,,,0,,0,301 500 € - 395 000 €
https://immovlan.be/en/projectdetail/26817-6396367,26817-6396367,,Ronse,9600.0,,,,,,,,,0,,0,348 465 € - 424 132 €
https://immovlan.be/en/projectdetail/23459-4054420,23459-4054420,,Roeselare,8800.0,,,,,,,,,0,,0,366 251 € - 371 035 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_263785,2498072-rmg01405617_om_263785,,Lommel,3920.0,,,,,,,,,0,,0,275 326 € - 335 733 €
https://immovlan.be/en/projectdetail/26817-6665913,26817-6665913,,Ronse,9600.0,,,,,,,,,0,,0,205 000 € - 265 000 €
https://immovlan.be/en/projectdetail/23459-4054421,23459-4054421,,Aalst,9300.0,,,,,,,,,0,,0,434 500 € - 436 400 €
https://immovlan.be/en/projectdetail/26817-6665922,26817-6665922,,Neufmaison,7332.0,,,,,,,,,0,,0,301 950 € - 314 900 €
https://immovlan.be/en/projectdetail/23459-4062471,23459-4062471,,Vinkt,9800.0,,,,,,,,,0,,0,340 000 € - 362 000 €
https://immovlan.be/en/projectdetail/26817-6684963,26817-6684963,,Ronse,9600.0,,,,,,,,,0,,0,199 000 € - 254 000 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_264925,2498072-rmg01405617_om_264925,,Balen,2490.0,,,,,,,,,0,,0,290 000 € - 499 000 €
https://immovlan.be/en/projectdetail/26850-in00560897_om_7773,26850-in00560897_om_7773,,Fleurus,6220.0,,,,,,,,,0,,0,189 000 € - 330 000 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_264936,2498072-rmg01405617_om_264936,,Balen,2490.0,,,,,,,,,0,,0,225 000 € - 295 000 €
https://immovlan.be/en/projectdetail/26850-in00560897_om_8760,26850-in00560897_om_8760,,Pont-à-Celles,6230.0,,,,,,,,,0,,0,181 000 € - 336 000 €
https://immovlan.be/en/projectdetail/23884-00002088_om_18214,23884-00002088_om_18214,,Boom,2850.0,,,,,,,,,0,,0,299 000 € - 349 000 €
https://immovlan.be/en/projectdetail/26855-5410200,26855-5410200,,Enghien,7850.0,,,,,,,,,0,,0,428 000 € - 445 000 €
https://immovlan.be/en/projectdetail/23884-00002088_om_18269,23884-00002088_om_18269,,Puurs,2870.0,,,,,,,,,0,,0,440 000 € - 560 000 €
https://immovlan.be/en/projectdetail/26855-5866445,26855-5866445,,Brugelette,7940.0,,,,,,,,,0,,0,201 000 € - 261 000 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_265243,2498072-rmg01405617_om_265243,,Mol,2400.0,,,,,,,,,0,,0,258 187 € - 347 000 €
https://immovlan.be/en/projectdetail/23884-00002088_om_18278,23884-00002088_om_18278,,Puurs,2870.0,,,,,,,,,0,,0,320 000 € - 335 000 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_267225,2498072-rmg01405617_om_267225,,Leopoldsburg,3970.0,,,,,,,,,0,,0,215 000 € - 440 000 €
https://immovlan.be/en/projectdetail/23984-3706615,23984-3706615,,Hechtel,3940.0,,,,,,,,,0,,0,377 307 € - 380 193 €
https://immovlan.be/en/projectdetail/26855-6340131,26855-6340131,,Chimay,6460.0,,,,,,,,,0,,0,233 300 € - 399 900 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_271053,2498072-rmg01405617_om_271053,,Koersel,3582.0,,,,,,,,,0,,0,236 000 € - 439 000 €
https://immovlan.be/en/projectdetail/23984-3708797,23984-3708797,,Hechtel,3940.0,,,,,,,,,0,,0,281 343 € - 433 511 €
https://immovlan.be/en/projectdetail/26855-6346234,26855-6346234,,Jamioulx,6120.0,,,,,,,,,0,,0,442 500 € - 497 500 €
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_272851,2498072-rmg01405617_om_272851,,Lommel,3920.0,,,,,,,,,0,,0,244 500 € - 439 500 €
