url;property_id;property_type;locality_name;postal_code;build_year;state;living_area;furnished;number_rooms;equipped_kitchen;terrace;facades;garden;garden_area;swimming_pool;price
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbd31288;rbd31288;Apartment;Oostende;8400.0;2002.0;;75.0;;2.0;;1.0;;0;;0;€ 170 000,00
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbe99253;rbe99253;Residence;Kortrijk;8500.0;2022.0;New;147.0;;3.0;;1.0;2.0;1;;0;€ 339 500,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbf39204;rbf39204;Apartment;Knokke-Heist;8300.0;1989.0;;55.0;;2.0;;0.0;;0;;0;€ 575 000,00
https://immovlan.be/en/detail/residence/for-sale/8020/ruddervoorde/rbf92382;rbf92382;Residence;Ruddervoorde;8020.0;;New;147.0;;3.0;;1.0;3.0;1;;0;€ 369 000,00
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbf99631;rbf99631;Apartment;Roeselare;8800.0;1974.0;;92.0;;2.0;;;;0;;0;€ 169 000,00
https://immovlan.be/en/detail/residence/for-sale/3530/houthalen-helchteren/rbg00227;rbg00227;Residence;Houthalen-Helchteren;3530.0;;;;;;;;;0;;0;
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbg02523;rbg02523;Apartment;Knokke-Heist;8300.0;1968.0;;68.0;;2.0;1.0;0.0;;0;;0;€ 1 235 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbg08040;rbg08040;Apartment;Knokke-Heist;8300.0;1988.0;;62.0;;2.0;1.0;0.0;;0;;0;€ 575 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbh07749;rbh07749;Apartment;Knokke;8300.0;1990.0;Excellent;75.0;1.0;2.0;1.0;1.0;2.0;0;;0;€ 625 000,00
https://immovlan.be/en/detail/residence/for-sale/8680/koekelare/rbh08907;rbh08907;Residence;Koekelare;8680.0;2013.0;;;;2.0;;1.0;2.0;0;;0;€ 289 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbh16761;rbh16761;Apartment;Knokke;8300.0;1967.0;;75.0;;2.0;1.0;1.0;;0;;0;€ 1 235 000,00
https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbh77296;rbh77296;Apartment;Blankenberge;8370.0;;New;;;2.0;;1.0;;0;;0;€ 382 000,00
https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbh77297;rbh77297;Apartment;Blankenberge;8370.0;;New;;;1.0;;1.0;;0;;1;€ 290 000,00
https://immovlan.be/en/detail/apartment/for-sale/8540/deerlijk/rbh85524;rbh85524;Apartment;Deerlijk;8540.0;;New;75.0;;1.0;;1.0;2.0;0;;0;€ 240 000,00
https://immovlan.be/en/detail/apartment/for-sale/8540/deerlijk/rbh85526;rbh85526;Apartment;Deerlijk;8540.0;;New;86.0;;2.0;;1.0;2.0;1;145.0;0;€ 279 307,00
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbi03031;rbi03031;Residence;Meulebeke;8760.0;2024.0;New;170.0;;4.0;;;;1;;0;€ 337 000,00
https://immovlan.be/en/detail/apartment/for-sale/8420/wenduine/rbi11396;rbi11396;Apartment;Wenduine;8420.0;2024.0;New;;1.0;1.0;;1.0;;0;;0;€ 253 500,00
https://immovlan.be/en/detail/apartment/for-sale/8570/anzegem/rbi15841;rbi15841;Apartment;Anzegem;8570.0;2023.0;New;99.0;;2.0;;1.0;2.0;1;;0;€ 349 000,00
https://immovlan.be/en/detail/apartment/for-sale/8570/anzegem/rbi15844;rbi15844;Apartment;Anzegem;8570.0;2023.0;New;96.0;;2.0;;1.0;2.0;1;;0;€ 330 000,00
https://immovlan.be/en/detail/residence/for-sale/8570/anzegem/rbi15847;rbi15847;Residence;Anzegem;8570.0;2023.0;New;145.0;;3.0;;1.0;3.0;1;;0;€ 403 000,00
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbi16188;rbi16188;Apartment;Roeselare;8800.0;;;;;;;;;0;;0;
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbi29435;rbi29435;Apartment;Knokke-Heist;8300.0;1948.0;;125.0;;3.0;1.0;;;0;;0;€ 1 625 000,00
https://immovlan.be/en/detail/residence/for-sale/8370/blankenberge/rbi37228;rbi37228;Residence;Blankenberge;8370.0;1982.0;;;;3.0;;1.0;2.0;0;;0;€ 530 000,00
https://immovlan.be/en/detail/residence/for-sale/8710/wielsbeke/rbi37779;rbi37779;Residence;Wielsbeke;8710.0;2024.0;New;193.0;;4.0;;1.0;3.0;1;;0;€ 388 000,00
https://immovlan.be/en/detail/residence/for-sale/8710/wielsbeke/rbi37780;rbi37780;Residence;Wielsbeke;8710.0;2024.0;New;187.0;;4.0;;1.0;2.0;1;;0;€ 364 000,00
https://immovlan.be/en/detail/duplex/for-sale/8980/beselare/rbi53357;rbi53357;Duplex;Beselare;8980.0;2020.0;;135.0;;2.0;;1.0;;0;;0;€ 325 000,00
https://immovlan.be/en/detail/mixed-building/for-sale/8540/deerlijk/rbi56030;rbi56030;Mixed;Deerlijk;8540.0;1987.0;;347.0;;5.0;1.0;0.0;3.0;1;;0;€ 648 000,00
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58328;rbi58328;Residence;Aalst;9300.0;;New;206.0;;4.0;;1.0;2.0;1;;0;€ 446 000,00
https://immovlan.be/en/detail/apartment/for-sale/2870/puurs-sint-amands/rbi70785;rbi70785;Apartment;Puurs-Sint-Amands;2870.0;2023.0;New;99.0;;2.0;;1.0;2.0;1;;0;€ 289 000,00
https://immovlan.be/en/detail/apartment/for-sale/2870/puurs-sint-amands/rbi70790;rbi70790;Apartment;Puurs-Sint-Amands;2870.0;2023.0;New;99.0;;2.0;;1.0;2.0;1;;0;€ 314 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbi79619;rbi79619;Apartment;Knokke-Heist;8300.0;1948.0;;112.0;;3.0;;1.0;;0;;0;€ 1 625 000,00
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbj26025;rbj26025;Residence;Gent;9000.0;1950.0;;140.0;;4.0;;0.0;2.0;0;;0;€ 460 000,00
https://immovlan.be/en/detail/residence/for-sale/2290/vorselaar/rbj47829;rbj47829;Residence;Vorselaar;2290.0;2024.0;New;149.0;;3.0;;1.0;4.0;1;;0;€ 457 000,00
https://immovlan.be/en/detail/residence/for-sale/2290/vorselaar/rbj47830;rbj47830;Residence;Vorselaar;2290.0;2024.0;New;149.0;;3.0;;1.0;4.0;1;;0;€ 454 000,00
https://immovlan.be/en/detail/apartment/for-sale/3920/lommel/rbj54538;rbj54538;Apartment;Lommel;3920.0;2024.0;Excellent;70.0;;1.0;;1.0;;0;;0;€ 219 500,00
https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbj55642;rbj55642;Residence;Stekene;9190.0;2024.0;New;239.0;0.0;4.0;;1.0;3.0;1;;0;€ 499 000,00
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbj68158;rbj68158;Apartment;Nieuwpoort;8620.0;;Excellent;40.0;0.0;2.0;1.0;;;1;;1;€ 210 000,00
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbj74291;rbj74291;Apartment;Aalst;9300.0;1973.0;Normal;184.0;;3.0;;1.0;;0;;0;€ 325 000,00
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbj87593;rbj87593;Residence;Kortrijk;8500.0;;;;;2.0;;0.0;2.0;0;;0;€ 127 000,00
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbj95084;rbj95084;Apartment;Oostende;8400.0;1899.0;;77.0;;2.0;;0.0;;0;;0;€ 199 000,00
